,0,1,2,3
fragt,0.00010701670226338509,0.0,0.0001682804517018561,0.0
implementiert,0.0,0.00043430274471174514,0.0,0.00017481643898107068
fände,0.0,0.0,0.0001682804517018561,0.00017481643898107068
note,0.00010701670226338509,0.00021715137235587257,0.0,0.0
intelligent,0.0,0.00021715137235587257,0.0,0.00017481643898107068
heiße,0.0006421002135803106,0.0,0.0,0.0
interpolieren,0.0,0.0,0.0,0.00034963287796214136
habe,0.00031091161141924746,0.00018025192509510076,0.0001396853957037052,0.0
buchung,0.00021403340452677018,0.0,0.0,0.0
entsprechendem,0.0,0.0,0.0,0.00034963287796214136
zämme,0.0,0.0,0.0003365609034037122,0.0
töne,0.0,0.0,0.0,0.00034963287796214136
anfang,0.00022207972244231962,0.0,0.0001396853957037052,0.00014511075533507232
begriffe,0.0,9.012596254755038e-05,0.0001396853957037052,0.0005078876436727531
stoppen,0.0,0.0,0.0003365609034037122,0.0
integrieren,0.0,0.0,0.0,0.00034963287796214136
überlegt,0.0,0.0,0.0,0.0
gemacht,0.0,0.0,0.0,0.0
auftauchen,0.0,0.0,0.0,0.0
rausgenommen,0.0,0.0,0.0006731218068074244,0.0
over,4.441594448846393e-05,0.0,6.98426978518526e-05,7.255537766753616e-05
rechts,0.0,0.00027037788764265114,0.0002095280935555578,0.00029022151067014464
transparenter,0.0,0.0,0.0,0.00034963287796214136
häufig,0.0,0.0,0.0,0.0
stichpunkte,0.00021403340452677018,0.0,0.0,0.0
alles,0.0,0.0,0.0,0.0
schlau,0.0003210501067901553,0.00043430274471174514,0.0,0.0
hilft,4.441594448846393e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
sinnvolle,0.00021403340452677018,0.00021715137235587257,0.0,0.0
transparente,0.0,0.0,0.0,0.00034963287796214136
gehts,0.00010701670226338509,0.0,0.0001682804517018561,0.0
11,4.441594448846393e-05,0.0004506298127377519,0.0001396853957037052,0.0
einheiten,0.0,0.0,0.0,0.0006992657559242827
don,0.0,0.00021715137235587257,0.0,0.00017481643898107068
uncool,0.00021403340452677018,0.0,0.0,0.0
all,4.441594448846393e-05,9.012596254755038e-05,0.0001396853957037052,0.0
resse,0.0,0.0,0.0003365609034037122,0.0
wirklichkeit,0.0,0.0,0.0,0.00034963287796214136
topp,0.0,0.0,0.0,0.00034963287796214136
bleiben,0.0,0.0,0.0,0.00034963287796214136
durchgehen,0.0,0.0,0.0001682804517018561,0.00017481643898107068
gesteuert,0.00021403340452677018,0.0,0.0,0.0
ziemlich,0.0007491169158436957,0.0,0.0,0.0006992657559242827
drunter,0.0,0.00021715137235587257,0.0005048413551055683,0.0
bla,0.0006421002135803106,0.0,0.0,0.0
normalerweise,0.00021403340452677018,0.0,0.0,0.0
funktioniert,0.0,0.0,0.0006731218068074244,0.0008740821949053535
informationsbedürfnis,0.0006421002135803106,0.0,0.0,0.0
jeweiligen,0.0,0.0,0.0,0.00034963287796214136
sprachsteuerung,0.0,0.0,0.0,0.00034963287796214136
unseren,0.00021403340452677018,0.0,0.0,0.0
conny,0.0,0.00043430274471174514,0.0,0.0
tier,0.0,0.0,0.0,0.00034963287796214136
tätig,0.0,0.0,0.0003365609034037122,0.0
mäßig,4.441594448846393e-05,0.0,6.98426978518526e-05,0.00029022151067014464
graphen,0.0,0.0,0.0,0.00034963287796214136
schnellen,0.00010701670226338509,0.0,0.0,0.00017481643898107068
find,0.0003210501067901553,0.0,0.0001682804517018561,0.0
behörde,0.0,0.0,0.0,0.00034963287796214136
nachlesen,0.00042806680905354037,0.0,0.0,0.0
abspielt,0.0,0.0,0.0,0.00034963287796214136
wissen,0.0010659826677231342,0.0006308817378328527,6.98426978518526e-05,0.0
vergangenen,0.00021403340452677018,0.0,0.0,0.0
vorgeben,0.0,0.0,0.0003365609034037122,0.0
davor,0.0,0.00043430274471174514,0.0001682804517018561,0.0
unser,0.00010701670226338509,0.0,0.0,0.0005244493169432121
gäste,0.00021403340452677018,0.0,0.0,0.0
extraction,0.00010701670226338509,0.00021715137235587257,0.0,0.0
her,0.0,0.0,0.0001682804517018561,0.00017481643898107068
angekommen,0.0,0.0,0.0003365609034037122,0.0
fl,0.0,0.0,0.0,0.00034963287796214136
gerade,0.0,0.0,0.0,0.0
durchfahren,0.0,0.0,0.0003365609034037122,0.0
formen,0.0,0.0,0.0,0.00034963287796214136
warum,0.0,0.0,0.0,0.0
sagte,0.00021403340452677018,0.0,0.0,0.0
sehen,0.0,0.0,0.0,0.0
einrahmt,0.0,0.0,0.0,0.00034963287796214136
google,0.00042806680905354037,0.0,0.0,0.0
im,0.0,0.0,0.0,0.0
gruß,0.0,0.0,0.0003365609034037122,0.0
vergleich,0.0,0.0,0.0,0.0
diese,0.0,0.0,0.0,0.0
outputs,0.0,0.0,0.0003365609034037122,0.0
jeden,0.0,0.0,0.0,0.0
hilfreich,0.00026649566693078355,9.012596254755038e-05,0.0002793707914074104,0.0
termin,0.00021403340452677018,0.0013029082341352355,0.0,0.0
per,0.00021403340452677018,0.0,0.0,0.0
würde,0.0,0.0,0.0,0.0
irgendwo,0.0,0.0,0.0,0.0
tollen,0.00021403340452677018,0.0,0.0,0.0
dorthin,0.0,0.00043430274471174514,0.0,0.0
lädt,0.0,0.0,0.0003365609034037122,0.0
haupten,0.0,0.0,0.0003365609034037122,0.0
alternative,4.441594448846393e-05,0.00018025192509510076,6.98426978518526e-05,0.0
sodass,4.441594448846393e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
deinen,0.00010701670226338509,0.0,0.0001682804517018561,0.0
friedens,0.0,0.0,0.0,0.0006992657559242827
durchmesser,0.0,0.0,0.0,0.0006992657559242827
skalierung,0.0,0.0,0.0,0.00034963287796214136
wurden,0.0,0.0,0.0,0.0
umgebung,0.00021403340452677018,0.0,0.0,0.0
fertig,0.0,0.0,0.0,0.00034963287796214136
abschnitt,0.0,0.0,0.0,0.0013985315118485654
change,0.0,0.0,0.0003365609034037122,0.0
sache,0.00021403340452677018,0.0,0.0,0.0
tabellen,0.0,0.0,0.0,0.0010488986338864242
reinartz,0.0,0.0,0.0003365609034037122,0.0
vergrößern,0.0,0.0,0.0001682804517018561,0.00034963287796214136
teilnehmer,8.883188897692785e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
riesige,0.0,0.0,0.0003365609034037122,0.0
nich,0.0,0.0,0.0003365609034037122,0.0
user,0.0,0.0,0.0,0.0
blöde,0.0,0.00043430274471174514,0.0,0.0
haben,0.0,0.0,0.0,0.0
wörter,0.0,0.0,0.0,0.0
einige,0.0,0.00021715137235587257,0.0,0.00017481643898107068
dos,0.0,0.00043430274471174514,0.0,0.0
gestillt,0.00021403340452677018,0.0,0.0,0.0
sohn,0.0,0.0,0.0001682804517018561,0.00017481643898107068
ärger,0.00021403340452677018,0.0,0.0,0.0
code,0.0,0.0,0.0,0.00034963287796214136
ganzes,0.0,0.00043430274471174514,0.0,0.0
13,0.00021403340452677018,0.0,0.0,0.0
weiter,4.441594448846393e-05,9.012596254755038e-05,0.0,0.00021766613300260845
einmal,0.0,0.0,0.0,0.0
reinklicken,0.0,0.0,0.0006731218068074244,0.0
implementationen,0.0,0.0,0.0,0.00034963287796214136
vor,0.0,0.0,0.0,0.0
musst,4.441594448846393e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
erst,0.00010701670226338509,0.0008686054894234903,0.0,0.0
gefühlsmäßig,0.00021403340452677018,0.0,0.0,0.0
geführt,0.00042806680905354037,0.0,0.0,0.0
exakt,0.00021403340452677018,0.0,0.0,0.0
sauber,0.0,0.0,0.0,0.00034963287796214136
editor,0.00021403340452677018,0.0,0.0,0.0
wollt,0.0,0.00043430274471174514,0.0,0.0
reden,0.0,0.0,0.0,0.00034963287796214136
rechten,0.0,0.0,0.0,0.0006992657559242827
naja,0.0,0.00043430274471174514,0.0,0.0
kaeser,0.00021403340452677018,0.0,0.0,0.0
primär,0.00021403340452677018,0.0,0.0,0.0
interessantesten,0.00042806680905354037,0.0,0.0,0.0
dir,0.0,0.0,0.0,0.0
fehlertoleranz,0.00021403340452677018,0.0,0.0,0.0
gesagt,0.0,0.0,0.0,0.0
zurückkommen,0.00021403340452677018,0.0,0.0,0.0
ausgesprochen,0.0,0.0,0.0003365609034037122,0.0
anhieb,0.00021403340452677018,0.0,0.0,0.0
c,0.00021403340452677018,0.0,0.0,0.0
domäne,0.0014982338316873913,0.0,0.0,0.0
interesse,0.00021403340452677018,0.0,0.0,0.0
nachfolgenden,0.00021403340452677018,0.0,0.0,0.0
keyboard,4.441594448846393e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
paar,0.0,0.0,0.0,0.0
kam,0.00042806680905354037,0.0,0.0,0.0
laut,0.0,0.0,0.0,0.00034963287796214136
verbindet,0.0,0.0,0.0,0.00034963287796214136
dahin,0.00042806680905354037,0.0,0.0,0.0
großer,0.0,0.0,0.0003365609034037122,0.0
grün,0.0,0.0,0.0003365609034037122,0.00017481643898107068
movies,0.00021403340452677018,0.0,0.0,0.0
verfolgt,0.00010701670226338509,0.0,0.0001682804517018561,0.0
rocket,0.00021403340452677018,0.0,0.0,0.0
übergänge,0.0,0.0,0.0,0.0006992657559242827
technologie,0.00010701670226338509,0.00021715137235587257,0.0,0.0
oja,0.0,0.00043430274471174514,0.0,0.0
rio,0.0,0.00043430274471174514,0.0,0.0
template,0.00021403340452677018,0.0,0.0,0.0
adresse,0.0,0.00043430274471174514,0.0,0.0
anklicken,0.00010701670226338509,0.0,0.0001682804517018561,0.0
wahl,0.00021403340452677018,0.0,0.0,0.0
fließtext,0.00021403340452677018,0.0,0.0,0.0
effektiver,0.0,0.0,0.0,0.00034963287796214136
effektiv,0.00010701670226338509,0.0,0.0001682804517018561,0.0
auer,0.0,0.0,0.0003365609034037122,0.0
summary,0.00042806680905354037,0.0,0.0,0.0
fokussieren,4.441594448846393e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
vom,0.0,0.0,0.0,0.0
eindruck,0.00021403340452677018,0.0,0.0,0.0
mittleren,0.0,0.0,0.0003365609034037122,0.0
job,0.0006421002135803106,0.0,0.001514524065316705,0.0
hey,0.00042806680905354037,0.0,0.0,0.0
auch,0.0,0.0,0.0,0.0
diskutieren,0.00010701670226338509,0.00021715137235587257,0.0,0.0
12,0.0,0.0,0.0,0.00034963287796214136
ganzen,0.0,0.0,0.0,0.0
wahlmanipulation,0.00021403340452677018,0.0,0.0,0.0
mehrfach,0.00021403340452677018,0.0,0.0,0.0
gespräch,0.00010701670226338509,0.0,0.0,0.00017481643898107068
moment,0.0,0.0,0.0,0.0
eh,0.00021403340452677018,0.0,0.0,0.0
segmentweise,0.0,0.0,0.0003365609034037122,0.0
technischen,0.0,0.0,0.0003365609034037122,0.0
für,0.0,0.0,0.0,0.0
dauert,0.0,0.0,0.0001682804517018561,0.00034963287796214136
gedanken,0.00042806680905354037,0.0,0.0,0.0
ordnet,0.0,0.0,0.0,0.00034963287796214136
mühsam,0.00021403340452677018,0.0,0.0,0.0
transferieren,0.0,0.0,0.0003365609034037122,0.0
raussuchen,0.0,0.0,0.0003365609034037122,0.0
duden,0.0,0.0,0.0,0.00034963287796214136
16,0.0,0.0,0.0003365609034037122,0.0
geguckt,0.0,0.00021715137235587257,0.0,0.00017481643898107068
text,0.0,0.0,0.0,0.0
papa,0.00021403340452677018,0.0,0.0,0.0
gehe,0.0,0.0,0.0003365609034037122,0.0
flüssig,0.0,0.0,0.0,0.00034963287796214136
schritt,0.0,0.0,0.0,0.0
a4,0.00042806680905354037,0.0,0.0,0.0
anfangsphase,0.0,0.0,0.0,0.00034963287796214136
fett,0.0,0.0013029082341352355,0.0,0.0
abgeglichen,0.0,0.0,0.0,0.00034963287796214136
jemals,0.0,0.00043430274471174514,0.0,0.0
anja,0.00021403340452677018,0.0,0.0,0.0
translation,0.00021403340452677018,0.0,0.0,0.0
tipp,0.0,0.0,0.0,0.00034963287796214136
erklärt,0.00021403340452677018,0.0,0.0,0.0
besser,0.0,0.0,0.0,0.0010488986338864242
nachmittag,0.00010701670226338509,0.00021715137235587257,0.0,0.0
schreib,0.0003210501067901553,0.00043430274471174514,0.0,0.0
hört,0.0,0.00043430274471174514,0.0,0.0
vorkonfiguriert,0.0,0.00043430274471174514,0.0,0.0
logischerweise,0.00021403340452677018,0.0,0.0,0.0
schwindigkeits,0.00021403340452677018,0.0,0.0,0.0
dienstag,0.0,0.00043430274471174514,0.0,0.0
protokoll,0.0014982338316873913,0.0,0.0,0.0
ausschlafen,0.0,0.00043430274471174514,0.0,0.0
so,0.0,0.0,0.0,0.0
abrupt,0.0,0.0,0.0,0.00034963287796214136
whiteboard,0.0,0.0,0.0003365609034037122,0.0
situation,0.00021403340452677018,0.0,0.0,0.0
griechisch,0.0,0.00043430274471174514,0.0,0.0
abgeben,0.00021403340452677018,0.0,0.0,0.0
nie,0.0,0.0,0.0010096827102111367,0.0
andenken,0.00010701670226338509,0.00021715137235587257,0.0,0.0
kreise,0.0,0.0,0.0,0.0020977972677728484
eingeben,0.0,0.0,0.0,0.0
reinzuschreiben,0.0,0.0,0.0,0.00034963287796214136
dem,0.0,0.0,0.0,0.0
shooting,0.0,0.0,0.0003365609034037122,0.0
zeige,0.0,0.00043430274471174514,0.0,0.0
dazukommen,0.0,0.0,0.0003365609034037122,0.0
14,0.00010701670226338509,0.00021715137235587257,0.0,0.0
vorhin,0.0,0.0,0.0003365609034037122,0.0
ansätze,0.0,0.00043430274471174514,0.0,0.0
hart,0.0,0.0,0.0003365609034037122,0.0
mathematischen,0.00021403340452677018,0.0,0.0,0.0
revolutionär,0.00042806680905354037,0.0,0.0,0.0
worüber,0.00021403340452677018,0.0,0.0,0.0
tschiss,0.00021403340452677018,0.0,0.0,0.0
darf,0.0,0.00021715137235587257,0.0001682804517018561,0.0
ab,0.0,0.0017372109788469806,0.0005048413551055683,0.0
interviews,0.0012842004271606212,0.0,0.0,0.0
abgegrast,0.0,0.00043430274471174514,0.0,0.0
aufnehmen,0.00021403340452677018,0.0,0.0,0.0
denke,0.0,0.0,0.0,0.0
würd,8.883188897692785e-05,0.0,6.98426978518526e-05,7.255537766753616e-05
mach,8.883188897692785e-05,0.00018025192509510076,0.0,7.255537766753616e-05
ohne,0.0,0.00043430274471174514,0.0,0.0
wert,0.0,0.0,0.0,0.00034963287796214136
aufgeräumt,0.0,0.0,0.0,0.00034963287796214136
möglichkeiten,0.0,0.00027037788764265114,6.98426978518526e-05,7.255537766753616e-05
umwelt,0.0,0.0,0.0,0.00034963287796214136
vorgekommen,0.0,0.00021715137235587257,0.0001682804517018561,0.0
jene,0.0,0.0,0.0,0.00034963287796214136
findet,0.0,0.0,0.0,0.0
griffe,0.0,0.0,0.0003365609034037122,0.0
atlantik,0.00021403340452677018,0.0,0.0,0.0
effizienter,0.00021403340452677018,0.0,0.0,0.0
trecker,0.0,0.00043430274471174514,0.0,0.0
abspielen,0.0,0.0,0.0003365609034037122,0.0
farbliche,0.0,0.0,0.0003365609034037122,0.0
clouds,0.0,0.0,0.0006731218068074244,0.0
tor,0.0,0.0,0.0003365609034037122,0.0
sicht,0.0,0.0,0.0,0.00034963287796214136
welchem,0.00010701670226338509,0.00021715137235587257,0.0,0.0
einfügen,0.0,0.0,0.0,0.00034963287796214136
ausfüllen,0.0,0.00043430274471174514,0.0,0.0
zeig,0.0,0.00043430274471174514,0.0,0.0
platz,0.0,0.0,0.0003365609034037122,0.0005244493169432121
getroffen,0.0,0.00043430274471174514,0.0,0.0
hörfür,0.0,0.0,0.0003365609034037122,0.0
mich,0.0,0.0,0.0,0.0
schmeißt,0.0,0.0,0.0003365609034037122,0.0
ciao,0.0,0.0,0.0,0.00034963287796214136
anordnet,0.0,0.0,0.0,0.00034963287796214136
gewisse,0.0,0.0,0.0,0.00034963287796214136
ungefähr,0.00021403340452677018,0.0,0.0,0.0
extrahieren,0.0006421002135803106,0.0,0.0,0.0
helfen,0.00010701670226338509,0.00021715137235587257,0.0,0.0
items,0.00042806680905354037,0.0,0.0,0.0
interactive,0.00021403340452677018,0.0,0.0,0.0
projektidee,0.00021403340452677018,0.0,0.0,0.0
themen,0.0,0.0,0.0,0.0
liste,0.0,0.0,0.0003365609034037122,0.00017481643898107068
käses,0.0,0.00043430274471174514,0.0,0.0
sogenannte,0.00021403340452677018,0.0,0.0,0.0
test,0.0,0.0,0.0003365609034037122,0.0
aussehen,0.00042806680905354037,0.0,0.0,0.0
einfachen,0.0,0.0,0.0006731218068074244,0.0
ooh,0.00021403340452677018,0.0,0.0,0.0
genau,0.0,0.0,0.0,0.0
weggelassen,0.0,0.00043430274471174514,0.0,0.0
stark,0.0,0.0,0.0,0.00034963287796214136
halbstündige,0.00021403340452677018,0.0,0.0,0.0
kompliziert,0.0,0.0,0.0,0.00034963287796214136
obs,0.0,0.0,0.0003365609034037122,0.0
jedes,0.0,0.0,0.0,0.0
anders,0.0008561336181070807,0.0,0.0,0.00017481643898107068
funktionalitätmächtigkeit,0.0,0.0,0.0,0.00034963287796214136
bedürfnisse,0.00021403340452677018,0.0,0.0,0.0
journalisten,0.0006421002135803106,0.0,0.0,0.0
einbauen,0.0,0.00043430274471174514,0.0,0.0
guckt,0.0,0.00043430274471174514,0.0,0.0
update,0.00021403340452677018,0.0,0.0,0.0
aber,0.0,0.0,0.0,0.0
neunten,0.0,0.0008686054894234903,0.0,0.0
einer,0.0,0.0,0.0,0.0
formatierung,0.0,0.00043430274471174514,0.0,0.0
transparenten,0.00021403340452677018,0.0,0.0,0.0
rausgeschmissen,0.0,0.0,0.0003365609034037122,0.0
dazu,0.0,0.0008686054894234903,0.0005048413551055683,0.0
verein,0.0,0.0,0.0001682804517018561,0.00017481643898107068
yap,0.0,0.0,0.0,0.00034963287796214136
liest,0.00010701670226338509,0.00043430274471174514,0.0,0.0
schaut,0.00010701670226338509,0.0,0.0001682804517018561,0.0
zusammenfassung,0.001070167022633851,0.0,0.0,0.0
gibt,0.0,0.0,0.0,0.0
air,0.00021403340452677018,0.0,0.0,0.0
zeile,0.0,0.0,0.0,0.0006992657559242827
hypothetisches,0.0,0.00043430274471174514,0.0,0.0
loslegen,0.0,0.0,0.0,0.00034963287796214136
einzelnen,0.0,0.0,0.0,0.0006992657559242827
wiederzufinden,0.00021403340452677018,0.0,0.0,0.0
industrie,0.00021403340452677018,0.0,0.0,0.0
rauskommt,0.00021403340452677018,0.0,0.0,0.0
erkannt,0.00021403340452677018,0.0,0.0,0.0
wochenend,0.0,0.0,0.0,0.00034963287796214136
festgestellt,0.00021403340452677018,0.0,0.0,0.0
auswählt,0.0,0.0,0.0,0.00034963287796214136
hinein,0.00021403340452677018,0.0,0.0,0.0
end,0.0,0.0,0.0003365609034037122,0.0
frames,0.0,0.0,0.0,0.00034963287796214136
versuche,0.00021403340452677018,0.0,0.0,0.0
essen,0.00021403340452677018,0.0,0.0,0.0
flüssige,0.0,0.0,0.0,0.00034963287796214136
bubbles,0.0,0.0,0.0,0.0010488986338864242
gibts,8.883188897692785e-05,0.00018025192509510076,0.0001396853957037052,0.0
tool,0.00013324783346539178,9.012596254755038e-05,0.0,7.255537766753616e-05
höherer,0.00021403340452677018,0.0,0.0,0.0
skizzen,0.0,0.0,0.0003365609034037122,0.0
position,0.0,0.0,0.0,0.0013985315118485654
switchen,0.0,0.0,0.0,0.00034963287796214136
ihrer,0.00021403340452677018,0.0,0.0,0.0
geredet,0.00021403340452677018,0.0,0.0,0.0
dreidimensionale,0.00021403340452677018,0.0,0.0,0.0
score,0.0,0.0,0.0013462436136148488,0.0
echtes,0.0,0.0,0.0,0.00034963287796214136
durchscrollen,0.0,0.0008686054894234903,0.0,0.0
spannende,0.00021403340452677018,0.0,0.0,0.0
wirtschaftspartner,0.00021403340452677018,0.0,0.0,0.0
painting,0.00021403340452677018,0.0,0.0,0.0
auswerten,0.00021403340452677018,0.0,0.0,0.0
bitch,0.00021403340452677018,0.0,0.0,0.0
karfreitag,0.0,0.0008686054894234903,0.0,0.0
post,0.00021403340452677018,0.0,0.0,0.0
larry,0.0,0.0,0.0003365609034037122,0.0
groben,0.0,0.0,0.0003365609034037122,0.0
dabei,0.0,0.0,0.0,0.0
darstellen,0.00013324783346539178,0.00018025192509510076,0.0,0.00021766613300260845
umso,0.0,0.0,0.0,0.001748164389810707
von,0.0,0.0,0.0,0.0
algorithmen,0.00010701670226338509,0.0,0.0003365609034037122,0.0
irgendwas,0.00031091161141924746,0.00018025192509510076,0.0,0.00021766613300260845
ixen,0.00021403340452677018,0.0,0.0,0.0
frag,0.00021403340452677018,0.0,0.0,0.0
bär,0.00010701670226338509,0.00021715137235587257,0.0,0.0
aldi,0.0,0.0,0.0003365609034037122,0.0
textbook,0.0,0.0,0.0,0.00034963287796214136
anspricht,0.00021403340452677018,0.0,0.0,0.0
filmaufnahme,0.00042806680905354037,0.0,0.0,0.0
entscheidung,0.0008561336181070807,0.0,0.0,0.0
treffen,0.0012842004271606212,0.0,0.0,0.0
geschnitten,0.00021403340452677018,0.0,0.0,0.0
verdaubar,0.0,0.0,0.0003365609034037122,0.0
eicht,0.0,0.0,0.0003365609034037122,0.0
verstanden,0.00010701670226338509,0.0,0.0,0.00017481643898107068
spezifische,0.0,0.00043430274471174514,0.0,0.0
quadranten,0.0,0.0,0.0,0.00034963287796214136
abgabe,0.0,0.0013029082341352355,0.0,0.0
rechnet,0.0,0.0,0.0001682804517018561,0.00017481643898107068
sequentiell,0.00021403340452677018,0.0,0.0,0.0
tatsächlich,0.0005350835113169255,0.0,0.0001682804517018561,0.0
drum,0.00042806680905354037,0.0,0.0,0.0
kästchen,0.00042806680905354037,0.0,0.0,0.0
verschwinden,0.0,0.0,0.0003365609034037122,0.0
kennenlernen,0.00021403340452677018,0.0,0.0,0.0
stichwörter,0.00021403340452677018,0.0,0.0,0.0
frei,0.0,0.0,0.0001682804517018561,0.00017481643898107068
weit,0.0,0.0,0.0003365609034037122,0.00017481643898107068
zufallszahlen,0.0,0.0,0.0,0.00034963287796214136
kommt,0.0,0.0,0.0,0.0
würdet,0.0,0.0,0.0,0.0
zweitens,0.00021403340452677018,0.0,0.0,0.0
stunde,0.0,0.0,0.0,0.0
kleine,0.0,0.0,0.0003365609034037122,0.00034963287796214136
erziehen,0.0,0.0,0.0003365609034037122,0.0
schwerpunkt,0.0,0.0,0.0,0.00034963287796214136
highlighting,0.00010701670226338509,0.00021715137235587257,0.0,0.0
feiertag,0.0,0.0,0.0,0.00034963287796214136
frau,0.0,0.0,0.0003365609034037122,0.0
friede,0.0,0.0,0.0,0.00034963287796214136
setzt,0.00021403340452677018,0.0,0.0,0.0
unschöne,0.0,0.0,0.0003365609034037122,0.0
hätten,0.0,0.00043430274471174514,0.0,0.00017481643898107068
positive,0.0,0.0,0.0,0.00034963287796214136
diskutiert,0.00042806680905354037,0.0,0.0,0.00017481643898107068
durchspielen,0.0,0.00043430274471174514,0.0,0.0
übersetzen,0.00021403340452677018,0.0,0.0,0.0
haus,0.0,0.0,0.0,0.00034963287796214136
zeilen,0.0,0.0,0.0,0.0006992657559242827
genügend,0.0,0.0,0.0,0.00034963287796214136
h,0.0,0.0,0.0003365609034037122,0.0
quasi,0.0,0.0,0.0,0.0
suchst,0.0,0.00043430274471174514,0.0,0.0
eigentlich,0.0,0.0,0.0,0.0
reinschreiben,0.00021403340452677018,0.0,0.0,0.0
sätze,0.0,0.00043430274471174514,0.0,0.00017481643898107068
texas,0.0,0.0,0.0,0.00034963287796214136
hä,0.0,0.0,0.0003365609034037122,0.0
sollten,0.0003210501067901553,0.0,0.0,0.00034963287796214136
runter,0.0,0.0,0.0003365609034037122,0.00034963287796214136
indem,0.0,0.0,0.0,0.00034963287796214136
suchfunktion,8.883188897692785e-05,0.00018025192509510076,0.0001396853957037052,0.0
anfängt,0.00021403340452677018,0.0,0.0,0.0
folgendes,0.00021403340452677018,0.0,0.0,0.0
hinter,0.0,0.0,0.0,0.0
kein,0.0,0.0,0.0,0.0
eingeschrieben,0.00021403340452677018,0.0,0.0,0.0
referenz,0.0,0.0,0.0,0.00034963287796214136
fürfürfür,0.0,0.0,0.0003365609034037122,0.0
impfungen,0.0,0.0,0.0001682804517018561,0.00034963287796214136
brückentag,0.0,0.0,0.0,0.0006992657559242827
tennisspiel,0.00021403340452677018,0.0,0.0,0.0
task,0.0,0.0008686054894234903,0.0,0.0
funktion,0.0,0.00018025192509510076,0.0002095280935555578,7.255537766753616e-05
sein,0.0,0.0,0.0,0.0
schlimmsten,0.0,0.0,0.0003365609034037122,0.0
entwickeln,0.0006421002135803106,0.0,0.0,0.0
zeigt,0.0,0.0,0.0,0.0
räumliche,0.0,0.0,0.0,0.00034963287796214136
sekretärin,0.0006421002135803106,0.0,0.0,0.0
unternehmen,0.00021403340452677018,0.0,0.0,0.0
hintern,0.00021403340452677018,0.0,0.0,0.0
access,0.00021403340452677018,0.0,0.0,0.0
hin,0.0001776637779538557,0.0,6.98426978518526e-05,7.255537766753616e-05
ergebnisse,0.0,0.00043430274471174514,0.0,0.0
css,0.0,0.00021715137235587257,0.0005048413551055683,0.0
mir,0.0,0.0,0.0,0.0
will,0.0,0.0,0.0,0.0
gute,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
chef,0.00042806680905354037,0.0,0.0,0.0
nebenjob,0.0,0.0,0.0003365609034037122,0.0
stellen,0.0,0.0,0.0,0.00034963287796214136
satz,0.0,0.00043430274471174514,0.0,0.0
ausarbeiten,0.00021403340452677018,0.0,0.0,0.0
brauche,0.00021403340452677018,0.00021715137235587257,0.0,0.0
stell,0.00010701670226338509,0.0,0.0001682804517018561,0.0
aufzuschreiben,0.00021403340452677018,0.0,0.0,0.0
verschaut,0.0,0.0,0.0,0.00034963287796214136
ow,0.0,0.0,0.0,0.00034963287796214136
herausfiltern,0.0,0.0,0.0,0.00034963287796214136
nen,0.00021403340452677018,0.0,0.0,0.0
schlecht,0.0,0.0,0.0006731218068074244,0.0
vorher,0.0,0.0,0.0006731218068074244,0.0
den,0.0,0.0,0.0,0.0
performance,0.0,0.0,0.0001682804517018561,0.00017481643898107068
schlaf,0.0,0.0,0.0,0.00034963287796214136
passieren,0.0,0.00043430274471174514,0.0,0.0
fehler,0.00021403340452677018,0.0,0.0,0.0
pack,0.0,0.0,0.0003365609034037122,0.0
als,0.0,0.0,0.0,0.0
die,0.0,0.0,0.0,0.0
armes,0.00021403340452677018,0.0,0.0,0.0
usw,0.00021403340452677018,0.0,0.0,0.0
blatt,0.00042806680905354037,0.0,0.0,0.0
komme,0.00021403340452677018,0.0,0.0,0.0
mitteln,0.00010701670226338509,0.0,0.0001682804517018561,0.0
überzeugt,0.00021403340452677018,0.0,0.0,0.0
grundfunktionalität,0.0,0.0,0.0003365609034037122,0.0
angucken,0.0,0.00027037788764265114,6.98426978518526e-05,7.255537766753616e-05
visuell,0.0,9.012596254755038e-05,6.98426978518526e-05,0.00014511075533507232
aussage,0.0,0.0008686054894234903,0.0,0.0
interessanter,0.0,0.00043430274471174514,0.0,0.0
of,0.00021403340452677018,0.0,0.0,0.0
dimension,0.0,0.0,0.0,0.0006992657559242827
wichtigsten,0.0,0.00021715137235587257,0.0001682804517018561,0.0
mächtig,0.0,0.0,0.0003365609034037122,0.0
zuerst,0.0,0.0,0.0006731218068074244,0.0
spezielles,0.00021403340452677018,0.0,0.0,0.0
geraten,0.0,0.0,0.0,0.00034963287796214136
kurz,0.0,0.0,0.0,0.0
15,0.0,9.012596254755038e-05,0.0002095280935555578,0.00014511075533507232
34,0.0,0.00043430274471174514,0.0,0.0
keiner,0.00021403340452677018,0.0,0.0,0.0
bericht,0.0,0.0,0.0,0.00034963287796214136
brauchen,0.0003210501067901553,0.0006514541170676177,0.0,0.0
nacheinander,0.0,0.0,0.0003365609034037122,0.0
